"member_id","party","state","member","last_name","first_name","alias"
"H000206","Democratic","Iowa","Harkin, Tom","Harkin"," Tom",NA
"H000213","Democratic","California","Harman, Jane","Harman"," Jane",NA
"H001045","Republican","Mississippi","Harper, Gregg","Harper"," Gregg",NA
"H000230","Democratic","Massachusetts","Harrington, Michael J.","Harrington"," Michael J.",NA
"H001052","Republican","Maryland","Harris, Andy","Harris"," Andy",NA
"H000236","Democratic","Alabama","Harris, Claude","Harris"," Claude",NA
"H000241","Democratic","Virginia","Harris, Herbert E., II","Harris"," Herbert E.",NA
"H001075","Democratic","California","Harris, Kamala D.","Harris"," Kamala D.",NA
"H001035","Republican","Florida","Harris, Katherine","Harris"," Katherine",NA
"H000269","Democratic","Pennsylvania","Harrison, Frank","Harrison"," Frank",NA
"H000281","Republican","Ohio","Harsha, William H.","Harsha"," William H.",NA
"H001086","Republican","Tennessee","Harshbarger, Diana","Harshbarger"," Diana",NA
"H000287","Democratic","Colorado","Hart, Gary W.","Hart"," Gary W.",NA
"H001033","Republican","Pennsylvania","Hart, Melissa A.","Hart"," Melissa A.",NA
"H000291","Democratic","Michigan","Hart, Philip A.","Hart"," Philip A.",NA
"H000297","Democratic","Indiana","Hartke, Vance","Hartke"," Vance",NA
"H000302","Republican","South Carolina","Hartnett, Thomas F.","Hartnett"," Thomas F.",NA
"H001053","Republican","Missouri","Hartzler, Vicky","Hartzler"," Vicky",NA
"H000306","Republican","Michigan","Harvey, James","Harvey"," James",NA
"H000317","Democratic","Colorado","Haskell, Floyd K.","Haskell"," Floyd K.",NA
"H001076","Democratic","New Hampshire","Hassan, Margaret Wood","Hassan"," Margaret Wood",NA
"H000323","Republican","Illinois","Hastert, J. Dennis","Hastert"," J. Dennis",NA
"H000324","Democratic","Florida","Hastings, Alcee L.","Hastings"," Alcee L.",NA
"H000329","Republican","Washington","Hastings, Doc","Hastings"," Doc",NA
"H000327","Republican","New York","Hastings, James F.","Hastings"," James F.",NA
"H000338","Republican","Utah","Hatch, Orrin G.","Hatch"," Orrin G.",NA
"H000340","Democratic","Georgia","Hatcher, Charles","Hatcher"," Charles",NA
"H000343","Republican","Oregon","Hatfield, Mark O.","Hatfield"," Mark O.",NA
"H000344","Democratic","Montana","Hatfield, Paul","Hatfield"," Paul",NA
"H000346","Democratic","Maine","Hathaway, William D.","Hathaway"," William D.",NA
"H000367","Democratic","California","Hawkins, Augustus F.","Hawkins"," Augustus F.",NA
"H000374","Republican","Florida","Hawkins, Paula","Hawkins"," Paula",NA
"H001089","Republican","Missouri","Hawley, Josh","Hawley"," Josh",NA
"H000384","Republican","California","Hayakawa, Samuel Ichiye","Hayakawa"," Samuel Ichiye",NA
"H000388","Democratic","Illinois","Hayes, Charles A.","Hayes"," Charles A.",NA
"H001081","Democratic","Connecticut","Hayes, Jahana","Hayes"," Jahana",NA
"H000390","Republican","Louisiana","Hayes, James A.","Hayes"," James A.",NA
"H000392","Democratic","Indiana","Hayes, Philip H.","Hayes"," Philip H.",NA
"H001029","Republican","North Carolina","Hayes, Robin","Hayes"," Robin",NA
"H000408","Democratic","Ohio","Hays, Wayne L.","Hays"," Wayne L.",NA
"H000413","Republican","Arizona","Hayworth, J. D.","Hayworth"," J. D.",NA
"H001054","Republican","New York","Hayworth, Nan A. S.","Hayworth"," Nan A. S.",NA
"H000437","Democratic","Louisiana","Hebert, F. Edward","Hebert"," F. Edward",NA
"H000438","Democratic","West Virginia","Hechler, Ken","Hechler"," Ken",NA
"H000439","Republican","Nevada","Hecht, Chic","Hecht"," Chic",NA
"H001064","Democratic","Washington","Heck, Denny","Heck"," Denny",NA
"H001055","Republican","Nevada","Heck, Joseph J.","Heck"," Joseph J.",NA
"H000440","Republican","Massachusetts","Heckler, Margaret M.","Heckler"," Margaret M.",NA
"H000444","Republican","Colorado","Hefley, Joel","Hefley"," Joel",NA
"H000445","Democratic","Alabama","Heflin, Howell","Heflin"," Howell",NA
"H000449","Democratic","Hawaii","Heftel, Cecil","Heftel"," Cecil",NA
"H001046","Democratic","New Mexico","Heinrich, Martin","Heinrich"," Martin",NA
"H000456","Republican","Pennsylvania","Heinz, John","Heinz"," John",NA
"H001069","Democratic","North Dakota","Heitkamp, Heidi","Heitkamp"," Heidi",NA
"H001041","Republican","Nevada","Heller, Dean","Heller"," Dean",NA
"H000463","Republican","North Carolina","Helms, Jesse","Helms"," Jesse",NA
"H000465","Democratic","New Jersey","Helstoski, Henry","Helstoski"," Henry",NA
"H000479","Democratic","North Carolina","Henderson, David N.","Henderson"," David N.",NA
"H000490","Republican","North Carolina","Hendon, Bill","Hendon"," Bill",NA
"H000514","Republican","Michigan","Henry, Paul B.","Henry"," Paul B.",NA
"H001036","Republican","Texas","Hensarling, Jeb","Hensarling"," Jeb",NA
"H000528","Republican","California","Herger, Wally","Herger"," Wally",NA
"H001082","Republican","Oklahoma","Hern, Kevin","Hern"," Kevin",NA
"H001084","Republican","New Mexico","Herrell, Yvette","Herrell"," Yvette",NA
"H001056","Republican","Washington","Herrera Beutler, Jaime","Herrera Beutler"," Jaime",NA
"H001037","Democratic","South Dakota","Herseth Sandlin, Stephanie","Herseth Sandlin"," Stephanie",NA
"H000547","Democratic","Michigan","Hertel, Dennis M.","Hertel"," Dennis M.",NA
"H001071","Republican","Georgia","Hice, Jody B.","Hice"," Jody B.",NA
"H000273","Democratic","Colorado","Hickenlooper, John W.","Hickenlooper"," John W.",NA
"H000563","Democratic","Washington","Hicks, Floyd V.","Hicks"," Floyd V.",NA
"H001038","Democratic","New York","Higgins, Brian","Higgins"," Brian",NA
"H001077","Republican","Louisiana","Higgins, Clay","Higgins"," Clay",NA
"H000582","Democratic","Texas","Hightower, Jack E.","Hightower"," Jack E.",NA
"H000586","Republican","Indiana","Hiler, John Patrick","Hiler"," John Patrick",NA
"H001030","Democratic","Indiana","Hill, Baron P.","Hill"," Baron P.",NA
"H001072","Republican","Arkansas","Hill, J. French","Hill"," J. French",NA
"H001087","Democratic","California","Hill, Katie","Hill"," Katie",NA
"H000605","Republican","Montana","Hill, Rick","Hill"," Rick",NA
"H000615","Republican","Tennessee","Hilleary, Van","Hilleary"," Van",NA
"H000621","Democratic","Alabama","Hilliard, Earl F.","Hilliard"," Earl F.",NA
"H000624","Republican","Indiana","Hillis, Elwood H.","Hillis"," Elwood H.",NA
"H001047","Democratic","Connecticut","Himes, James A.","Himes"," James A.",NA
"H000627","Democratic","New York","Hinchey, Maurice D.","Hinchey"," Maurice D.",NA
"H000636","Democratic","Texas","Hinojosa, Ruben","Hinojosa"," Ruben",NA
"H000638","Republican","California","Hinshaw, Andrew J.","Hinshaw"," Andrew J.",NA
"H001091","Republican","Iowa","Hinson, Ashley","Hinson"," Ashley",NA
"H000641","Republican","Mississippi","Hinson, Jon C.","Hinson"," Jon C.",NA
"H001042","Democratic","Hawaii","Hirono, Mazie K.","Hirono"," Mazie K.",NA
"H000652","Democratic","Nebraska","Hoagland, Peter","Hoagland"," Peter",NA
"H000666","Republican","Ohio","Hobson, David L.","Hobson"," David L.",NA
"H000670","Democratic","New York","Hochbrueckner, George J.","Hochbrueckner"," George J.",NA
"H001062","Democratic","New York","Hochul, Kathleen C.","Hochul"," Kathleen C.",NA
"H001043","Democratic","New Hampshire","Hodes, Paul W.","Hodes"," Paul W.",NA
"H000675","Democratic","Arkansas","Hodges, Kaneaster, Jr.","Hodges"," Kaneaster",NA
"H001031","Democratic","Pennsylvania","Hoeffel, Joseph M.","Hoeffel"," Joseph M.",NA
"H000676","Republican","Michigan","Hoekstra, Peter","Hoekstra"," Peter",NA
"H001061","Republican","North Dakota","Hoeven, John","Hoeven"," John",NA
"H000692","Republican","Maryland","Hogan, Lawrence J.","Hogan"," Lawrence J.",NA
"H000707","Republican","Ohio","Hoke, Martin R.","Hoke"," Martin R.",NA
"H000712","Democratic","Pennsylvania","Holden, Tim","Holden"," Tim",NA
"H001065","Republican","North Carolina","Holding, George","Holding"," George",NA
"H000713","Democratic","California","Holifield, Chet","Holifield"," Chet",NA
"H000719","Democratic","South Carolina","Holland, Kenneth L.","Holland"," Kenneth L.",NA
"H000722","Republican","New Jersey","Hollenbeck, Harold C.","Hollenbeck"," Harold C.",NA
"H000725","Democratic","South Carolina","Hollings, Ernest F.","Hollings"," Ernest F.",NA
"H001074","Republican","Indiana","Hollingsworth, Trey","Hollingsworth"," Trey",NA
"H000729","Republican","Louisiana","Holloway, Clyde","Holloway"," Clyde",NA
"H000747","Republican","Maryland","Holt, Marjorie S.","Holt"," Marjorie S.",NA
"H001032","Democratic","New Jersey","Holt, Rush","Holt"," Rush",NA
"H000752","Democratic","New York","Holtzman, Elizabeth","Holtzman"," Elizabeth",NA
"H001034","Democratic","California","Honda, Michael M.","Honda"," Michael M.",NA
"H000762","Democratic","Oregon","Hooley, Darlene","Hooley"," Darlene",NA
"H000776","Republican","Kentucky","Hopkins, Larry J.","Hopkins"," Larry J.",NA
"H000788","Democratic","Missouri","Horn, Joan Kelly","Horn"," Joan Kelly",NA
"H001083","Democratic","Oklahoma","Horn, Kendra S.","Horn"," Kendra S.",NA
"H000789","Republican","California","Horn, Stephen","Horn"," Stephen",NA
"H001066","Democratic","Nevada","Horsford, Steven","Horsford"," Steven",NA
"H000797","Republican","New York","Horton, Frank J.","Horton"," Frank J.",NA
"H000802","Republican","California","Hosmer, Craig","Hosmer"," Craig",NA
"H000807","Republican","Indiana","Hostettler, John N.","Hostettler"," John N.",NA
"H001093","Republican","Indiana","Houchin, Erin","Houchin"," Erin",NA
"H000814","Republican","New York","Houghton, Amo","Houghton"," Amo",NA
"H001085","Democratic","Pennsylvania","Houlahan, Chrissy","Houlahan"," Chrissy",NA
"H000840","Democratic","New Jersey","Howard, James J.","Howard"," James J.",NA
"H000851","Democratic","Utah","Howe, Allan","Howe"," Allan",NA
"H000874","Democratic","Maryland","Hoyer, Steny H.","Hoyer"," Steny H.",NA
"H001094","Democratic","Oregon","Hoyle, Val T.","Hoyle"," Val T.",NA
"H000875","Republican","Nebraska","Hruska, Roman L.","Hruska"," Roman L.",NA
"H000878","Democratic","Kentucky","Hubbard, Carroll, Jr.","Hubbard"," Carroll",NA
"H000897","Republican","Michigan","Huber, Robert J.","Huber"," Robert J.",NA
"H000906","Republican","Indiana","Hudnut, William H., III","Hudnut"," William H.",NA
"H001067","Republican","North Carolina","Hudson, Richard","Hudson"," Richard",NA
"H001057","Republican","Kansas","Huelskamp, Tim","Huelskamp"," Tim",NA
"H000912","Republican","California","Huffington, Michael","Huffington"," Michael",NA
"H001068","Democratic","California","Huffman, Jared","Huffman"," Jared",NA
"H000922","Democratic","Iowa","Hughes, Harold E.","Hughes"," Harold E.",NA
"H000930","Democratic","New Jersey","Hughes, William J.","Hughes"," William J.",NA
"H001058","Republican","Michigan","Huizenga, Bill","Huizenga"," Bill",NA
"H000948","Republican","Missouri","Hulshof, Kenny C.","Hulshof"," Kenny C.",NA
"H001059","Republican","Illinois","Hultgren, Randy","Hultgren"," Randy",NA
"H000951","Republican","New Hampshire","Humphrey, Gordon J.","Humphrey"," Gordon J.",NA
"H000953","Democratic","Minnesota","Humphrey, Hubert H.","Humphrey"," Hubert H.",NA
"H000956","Democratic","Minnesota","Humphrey, Muriel","Humphrey"," Muriel",NA
"H000965","Democratic","Missouri","Hungate, William L.","Hungate"," William L.",NA
"H000972","Republican","New Jersey","Hunt, John E.","Hunt"," John E.",NA
"H001095","Republican","Texas","Hunt, Wesley","Hunt"," Wesley",NA
"H000981","Republican","California","Hunter, Duncan","Hunter"," Duncan",NA
"H001048","Republican","California","Hunter, Duncan D.","Hunter"," Duncan D.",NA
"H001073","Republican","Texas","Hurd, Will","Hurd"," Will",NA
"H001060","Republican","Virginia","Hurt, Robert","Hurt"," Robert",NA
"H001014","Republican","Arkansas","Hutchinson, Asa","Hutchinson"," Asa",NA
"H001011","Republican","Michigan","Hutchinson, Edward","Hutchinson"," Edward",NA
"H001013","Democratic","West Virginia","Hutchinson, John G.","Hutchinson"," John G.",NA
"H001015","Republican","Arkansas","Hutchinson, Tim","Hutchinson"," Tim",NA
"H001016","Republican","Texas","Hutchison, Kay Bailey","Hutchison"," Kay Bailey",NA
"H001018","Democratic","Florida","Hutto, Earl","Hutto"," Earl",NA
"H001022","Republican","Illinois","Hyde, Henry J.","Hyde"," Henry J.",NA
"H001079","Republican","Mississippi","Hyde-Smith, Cindy","Hyde-Smith"," Cindy",NA
"I000001","Democratic","Missouri","Ichord, Richard H.","Ichord"," Richard H.",NA
"I000023","Republican","South Carolina","Inglis, Bob","Inglis"," Bob",NA
"I000024","Republican","Oklahoma","Inhofe, James M.","Inhofe"," James M.",NA
"I000025","Democratic","Hawaii","Inouye, Daniel K.","Inouye"," Daniel K.",NA
"I000026","Democratic","Washington","Inslee, Jay","Inslee"," Jay",NA
"I000029","Republican","Florida","Ireland, Andrew P.","Ireland"," Andrew P.",NA
"I000055","Republican","Georgia","Isakson, Johnny","Isakson"," Johnny",NA
"I000057","Democratic","New York","Israel, Steve","Israel"," Steve",NA
"I000056","Republican","California","Issa, Darrell","Issa"," Darrell",NA
"I000047","Republican","Oklahoma","Istook, Ernest J., Jr.","Istook"," Ernest J.",NA
"I000058","Democratic","Maryland","Ivey, Glenn","Ivey"," Glenn",NA
"J000032","Democratic","Texas","Jackson Lee, Sheila","Jackson Lee"," Sheila",NA
"J000013","Democratic","Washington","Jackson, Henry M.","Jackson"," Henry M.",NA
"J000308","Democratic","North Carolina","Jackson, Jeff","Jackson"," Jeff",NA
"J000283","Democratic","Illinois","Jackson, Jesse L., Jr.","Jackson"," Jesse L.",NA
"J000309","Democratic","Illinois","Jackson, Jonathan L.","Jackson"," Jonathan L.",NA
"J000304","Republican","Texas","Jackson, Ronny","Jackson"," Ronny",NA
"J000033","Democratic","Indiana","Jacobs, Andrew, Jr.","Jacobs"," Andrew",NA
"J000020","Republican","New York","Jacobs, Chris","Jacobs"," Chris",NA
"J000305","Democratic","California","Jacobs, Sara","Jacobs"," Sara",NA
"J000047","Republican","Florida","James, Craig T.","James"," Craig T.",NA
"J000307","Republican","Michigan","James, John","James"," John",NA
"J000286","Republican","South Dakota","Janklow, William J.","Janklow"," William J.",NA
"J000057","Democratic","Oklahoma","Jarman, John","Jarman"," John",NA
"J000064","Republican","New York","Javits, Jacob K.","Javits"," Jacob K.",NA
"J000298","Democratic","Washington","Jayapal, Pramila","Jayapal"," Pramila",NA
"J000070","Democratic","Louisiana","Jefferson, William J.","Jefferson"," William J.",NA
"J000072","Independent","Vermont","Jeffords, James M.","Jeffords"," James M.",NA
"J000294","Democratic","New York","Jeffries, Hakeem S.","Jeffries"," Hakeem S.",NA
"J000074","Republican","Kansas","Jeffries, Jim","Jeffries"," Jim",NA
"J000083","Democratic","Georgia","Jenkins, Edgar L.","Jenkins"," Edgar L.",NA
"J000297","Republican","West Virginia","Jenkins, Evan H.","Jenkins"," Evan H.",NA
"J000290","Republican","Kansas","Jenkins, Lynn","Jenkins"," Lynn",NA
"J000082","Republican","Tennessee","Jenkins, William L.","Jenkins"," William L.",NA
"J000099","Democratic","South Carolina","Jenrette, John W., Jr.","Jenrette"," John W.",NA
"J000101","Republican","Iowa","Jepsen, Roger W.","Jepsen"," Roger W.",NA
"J000287","Republican","Louisiana","Jindal, Bobby","Jindal"," Bobby",NA
"J000291","Republican","Nebraska","Johanns, Mike","Johanns"," Mike",NA
"J000110","Democratic","Louisiana","John, Christopher","John"," Christopher",NA
"J000115","Republican","Pennsylvania","Johnson, Albert W.","Johnson"," Albert W.",NA
"J000292","Republican","Ohio","Johnson, Bill","Johnson"," Bill",NA
"J000120","Democratic","Georgia","Johnson, Don","Johnson"," Don",NA
"J000301","Republican","South Dakota","Johnson, Dusty","Johnson"," Dusty",NA
"J000126","Democratic","Texas","Johnson, Eddie Bernice","Johnson"," Eddie Bernice",NA
"J000135","Democratic","California","Johnson, Harold T.","Johnson"," Harold T.",NA
"J000288","Democratic","Georgia","Johnson, Henry C. ""Hank""","Johnson"," Henry C. ""Hank""",NA
"J000149","Democratic","Wisconsin","Johnson, Jay W.","Johnson"," Jay W.",NA
"J000299","Republican","Louisiana","Johnson, Mike","Johnson"," Mike",NA
"J000163","Republican","Connecticut","Johnson, Nancy L.","Johnson"," Nancy L.",NA
"J000293","Republican","Wisconsin","Johnson, Ron","Johnson"," Ron",NA
"J000174","Republican","Texas","Johnson, Sam","Johnson"," Sam",NA
"J000177","Democratic","South Dakota","Johnson, Tim","Johnson"," Tim",NA
"J000285","Republican","Illinois","Johnson, Timothy V.","Johnson"," Timothy V.",NA
"J000187","Democratic","Florida","Johnston, Harry","Johnston"," Harry",NA
"J000189","Democratic","Louisiana","Johnston, J. Bennett","Johnston"," J. Bennett",NA
"J000296","Republican","Florida","Jolly, David W.","Jolly"," David W.",NA
"J000211","Democratic","Georgia","Jones, Ben","Jones"," Ben",NA
"J000303","Democratic","Michigan","Jones, Brenda","Jones"," Brenda",NA
"J000300","Democratic","Alabama","Jones, Doug","Jones"," Doug",NA
"J000216","Democratic","Tennessee","Jones, Ed","Jones"," Ed",NA
"J000232","Democratic","Oklahoma","Jones, James R.","Jones"," James R.",NA
"J000306","Democratic","New York","Jones, Mondaire","Jones"," Mondaire",NA
"J000248","Democratic","Alabama","Jones, Robert E., Jr.","Jones"," Robert E.",NA
"J000284","Democratic","Ohio","Jones, Stephanie Tubbs","Jones"," Stephanie Tubbs",NA
"J000256","Democratic","North Carolina","Jones, Walter B.","Jones"," Walter B.",NA
"J000255","Republican","North Carolina","Jones, Walter B., Jr.","Jones"," Walter B.",NA
"J000265","Democratic","Indiana","Jontz, Jim","Jontz"," Jim",NA
"J000266","Democratic","Texas","Jordan, Barbara","Jordan"," Barbara",NA
"J000289","Republican","Ohio","Jordan, Jim","Jordan"," Jim",NA
"J000295","Republican","Ohio","Joyce, David P.","Joyce"," David P.",NA
"J000302","Republican","Pennsylvania","Joyce, John","Joyce"," John",NA
"K000365","Democratic","Wisconsin","Kagen, Steve","Kagen"," Steve",NA
"K000396","Democratic","Hawaii","Kahele, Kaiali'i","Kahele"," Kaiali'i",NA
"K000384","Democratic","Virginia","Kaine, Tim","Kaine"," Tim",NA
"K000400","Democratic","California","Kamlager-Dove, Sydney","Kamlager-Dove"," Sydney",NA
"K000008","Democratic","Pennsylvania","Kanjorski, Paul E.","Kanjorski"," Paul E.",NA
"K000009","Democratic","Ohio","Kaptur, Marcy","Kaptur"," Marcy",NA
"K000011","Republican","Nebraska","Karnes, David K.","Karnes"," David K.",NA
